,1,8,147,19.6,415,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",4.1,28.7,6500,452.27588,0.4358694,0.0154382,0.0131351,"Three-way catalyst",8
,1,8,148,21,415,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",4.1,28.7,6500,,,,,"Three-way catalyst",8
,1,8,149,24.9,415,"Truck","Automatic",6,"2-Wheel Drive, Rear","Not eqipped",3.73,28.1,6000,,,,,"Three-way catalyst",8
,1,8,150,23.6,415,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",3.73,27.9,6500,,,,,"Three-way catalyst",8
,1,8,151,21,415,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",3.73,28.1,6500,,,,,"Three-way catalyst",8
,1,8,152,52.6,118,"Car","Manual",5,"2-Wheel Drive, Front","Not eqipped",3.9,39.3,2875,168.084,0.503212,0.025134,0.0024735,"Three-way catalyst",4
,1,8,153,30.2,355,"Car","Automatic",6,"All Wheel Drive","Not eqipped",3.16,28.1,5250,,,,,"Three-way catalyst",6
,1,8,154,33.1,262,"Car","Automatic",6,"2-Wheel Drive, Front","Not eqipped",3.16,28,4750,,,,,,
,1,8,155,45.3,132,"Car","Automatic",4,"2-Wheel Drive, Front","Not eqipped",3.34,35.2,3000,196.075,0.060807,0.0033476,0.001216,"Three-way catalyst",4
,1,8,156,40.2,173,"Car","Manual",6,"2-Wheel Drive, Front","Not eqipped",4.39,40.2,3625,221.308,0.0391465,0.0024871,0.0017489,"Three-way catalyst",4
,1,8,157,24.5,234,"Car","Automatic",4,"2-Wheel Drive, Rear","Not eqipped",2.73,24,4500,255.382,0.211793,0.023191,0.0005083,,
,1,8,158,33.4,270,"Car","Automatic",6,"2-Wheel Drive, Front","Not eqipped",3.16,28.9,4500,,,,,,
,1,8,159,38.3,155,"Truck","Continuously Variable",1,"4-Wheel Drive","Not eqipped",1,8.4,4250,231.804,0.0694842,0.0008371,0.0008714,,
,1,8,160,26,223,"Car","Automatic",6,"All Wheel Drive","Not eqipped",3.21,32.2,4000,241.055,0.0644272,0.0017347,0.0014716,"Three-way catalyst",6
,1,8,161,30.4,265,"Car","Automatic",6,"All Wheel Drive","Not eqipped",3.39,30,5250,,,,,"Three-way catalyst",6
,1,8,162,35.8,305,"Truck","Semi-Automatic",6,"2-Wheel Drive, Front","Not eqipped",3.16,27.6,4500,248.197,0.100204,0.0114377,0.0106154,"Three-way catalyst",6
,1,8,163,40.1,300,"Car","Automatic",6,"2-Wheel Drive, Rear","Not eqipped",2.73,24.1,4000,221.899,0.0050121,0.0015591,0.0020642,"Three-way catalyst",6
,1,8,164,17.4,310,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",3.73,28.1,6500,360.036,0.16218,0.0096311,0.0044424,"Three-way catalyst",8
,1,8,165,23,310,"Truck","Automatic",6,"4-Wheel Drive","Not eqipped",3.73,28,6500,,,,,"Three-way catalyst",8
,1,8,166,32.7,143,"Truck","Automatic",5,"2-Wheel Drive, Rear","Not eqipped",4.1,39,3750,272.191,0.150165,0.0007952,0.0001768,"Three-way catalyst",4
,1,8,167,37.7,143,"Truck","Manual",5,"2-Wheel Drive, Rear","Not eqipped",3.73,37.4,3500,234.501,0.124525,0.0189941,0.001401,"Three-way catalyst",4
,1,8,168,26.2,207,"Truck","Manual",5,"Part-time 4-Wheel Drive","Not eqipped",3.73,34.2,4250,337.616,0.867594,0.0432196,0.0019191,,
