"YEAR","MFR","MODEL","TYPE","HP","CYLINDERS","TRANSMISSION","NUM_GEARS","DRIVETRAIN","CURBWEIGHT","AXELRATIO","NVRATIO","SIL","THC","CO","CO2","NOx","MPG","AFTERTREATMENT_DEVICE"
2011,"GM","LACROSSE AWD","Both",255,6,"Semi-Automatic",6,"All Wheel Drive",4500,2.77,26.1,"Not eqipped",0.00512,0.07628,233.114,0.00169,36.1,"Three-way catalyst"
2011,"GM","CAMARO","Car",420,8,"Manual",6,"2-Wheel Drive, Rear",4500,3.45,23.8,"Not eqipped",0.00283,0.0797,262.76,0.00122,33.5,"Three-way catalyst"
2011,"GM","CAMARO","Car",420,8,"Manual",6,"2-Wheel Drive, Rear",4250,3.45,23.8,"Not eqipped",0.00283,0.0797,262.76,0.00122,33.8,"Three-way catalyst"
2011,"GM","G2500 EXPRESS 2WD PASS MDPV","Truck",323,8,"Automatic",6,"2-Wheel Drive, Rear",6500,3.42,26,"Not eqipped",0.00827,0.08172,394.304,0,15.9,"Three-way catalyst"
2011,"GM","REGAL","Car",220,4,"Manual",6,"2-Wheel Drive, Front",4000,3.76,29.6,"Not eqipped",0.0052,0.087,184.799,0.0037,31.2,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD XFE","Truck",315,8,"Automatic",6,"2-Wheel Drive, Rear",5250,3.08,23.4,"Not eqipped",0.00519,0.08734,277.51,0.00157,22.5,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD XFE","Truck",315,8,"Automatic",6,"2-Wheel Drive, Rear",5250,3.08,22.4,"Not eqipped",0.00519,0.08734,277.51,0.00157,22.5,"Three-way catalyst"
2011,"GM","C15 SIERRA 2WD XFE","Truck",315,8,"Automatic",6,"2-Wheel Drive, Rear",5250,3.08,22.4,"Not eqipped",0.00519,0.08734,277.51,0.00157,22.5,"Three-way catalyst"
2011,"GM","C15 SIERRA 2WD XFE","Truck",315,8,"Automatic",6,"2-Wheel Drive, Rear",5250,3.08,23.4,"Not eqipped",0.00519,0.08734,277.51,0.00157,22.5,"Three-way catalyst"
2011,"GM","COLORADO 2WD","Truck",190,4,"Manual",5,"2-Wheel Drive, Rear",3750,3.73,33.9,"Not eqipped",0.00255,0.09576,251.303,0.00176,35.2,"Three-way catalyst"
2011,"GM","COLORADO 2WD","Truck",190,4,"Manual",5,"2-Wheel Drive, Rear",3875,3.73,33.9,"Not eqipped",0.00255,0.09576,251.303,0.00176,35.5,"Three-way catalyst"
2011,"GM","COLORADO 4WD","Truck",190,4,"Manual",5,"4-Wheel Drive",4000,3.73,31.6,"Not eqipped",0.00255,0.09576,251.303,0.00176,34.1,"Three-way catalyst"
2011,"GM","G1500 EXPRESS 2WD PASS","Truck",301,8,"Automatic",4,"2-Wheel Drive, Rear",6000,3.73,29.6,"Not eqipped",0.00675,0.10209,357.907,0.00532,17.4,"Three-way catalyst"
2011,"GM","H1500 EXPRESS AWD CARGO","Truck",301,8,"Automatic",4,"All Wheel Drive",5500,3.73,29.6,"Not eqipped",0.00675,0.10209,357.907,0.00532,17.4,"Three-way catalyst"
2011,"GM","ENCLAVE AWD","Both",288,6,"Automatic",6,"All Wheel Drive",5500,3.16,26.2,"Not eqipped",0.00986,0.11171,287.172,0.00994,31.1,"Three-way catalyst"
2011,"GM","ENCLAVE AWD","Both",288,6,"Automatic",6,"All Wheel Drive",5500,3.16,26.2,"Not eqipped",0.00986,0.11171,287.172,0.00994,31.1,"Three-way catalyst"
2011,"GM","TRAVERSE AWD","Both",288,6,"Automatic",6,"All Wheel Drive",5250,3.16,26,"Not eqipped",0.00986,0.11171,287.172,0.00994,31.6,"Three-way catalyst"
2011,"GM","TRAVERSE AWD","Both",288,6,"Automatic",6,"All Wheel Drive",5250,3.16,26,"Not eqipped",0.00986,0.11171,287.172,0.00994,31.6,"Three-way catalyst"
2011,"GM","TRAVERSE FWD","Both",288,6,"Automatic",6,"2-Wheel Drive, Front",5000,3.16,26,"Not eqipped",0.00986,0.11171,287.172,0.00994,33,"Three-way catalyst"
2011,"GM","TRAVERSE FWD","Both",288,6,"Automatic",6,"2-Wheel Drive, Front",5000,3.16,26,"Not eqipped",0.00986,0.11171,287.172,0.00994,33,"Three-way catalyst"
2011,"GM","H1500 EXPRESS AWD PASS","Truck",301,8,"Automatic",4,"All Wheel Drive",6000,3.73,29.6,"Not eqipped",0.00802,0.11374,374.611,0.00721,16.7,"Three-way catalyst"
2011,"GM","CTS AWD","Car",304,6,"Semi-Automatic",6,"All Wheel Drive",4500,3.23,27.5,"Not eqipped",0.01963,0.12182,239.963,0.00285,37.3,"Three-way catalyst"
2011,"GM","CTS WAGON","Car",304,6,"Semi-Automatic",6,"2-Wheel Drive, Rear",4500,3.42,29.1,"Not eqipped",0.01963,0.12182,239.963,0.00285,37,"Three-way catalyst"
2011,"GM","COLORADO 2WD","Truck",190,4,"Automatic",4,"2-Wheel Drive, Rear",3750,3.73,32.5,"Not eqipped",0.00309,0.12995,258.745,0.00054,34,"Three-way catalyst"
2011,"GM","COLORADO 2WD","Truck",190,4,"Automatic",4,"2-Wheel Drive, Rear",3875,3.73,32.5,"Not eqipped",0.00309,0.12995,258.745,0.00054,34.3,"Three-way catalyst"
2011,"GM","COLORADO 4WD","Truck",190,4,"Automatic",4,"4-Wheel Drive",4250,3.73,30.3,"Not eqipped",0.00309,0.12995,258.745,0.00054,32.4,"Three-way catalyst"
2011,"GM","G1500 EXPRESS 2WD CARGO","Truck",301,8,"Automatic",4,"2-Wheel Drive, Rear",5500,3.42,27.2,"Not eqipped",0.00396,0.13283,348.414,0.00304,18.2,"Three-way catalyst"
2011,"GM","CTS","Car",300,6,"Manual",6,"2-Wheel Drive, Rear",4250,3.42,25.7,"Equipped, shifted by SIL",0.00808,0.14791,244.497,0.00247,37.4,"Three-way catalyst"
2011,"GM","DTS","Car",275,8,"Automatic",4,"2-Wheel Drive, Front",4250,3.11,26.7,"Not eqipped",0.00737,0.15646,279.847,0.00165,32.3,"Three-way catalyst"
2011,"GM","REGAL","Car",220,4,"Semi-Automatic",6,"2-Wheel Drive, Front",4000,3.33,29.2,"Not eqipped",0.0070951,0.160585,224.909,0.0010034,29.4,"Three-way catalyst"
2011,"GM","1ZK69","Car",252,6,"Semi-Automatic",6,"2-Wheel Drive, Front",4000,2.77,26.5,"Not eqipped",0.00593,0.1699,254.933,0,34.7,"Three-way catalyst"
2011,"GM","CTS","Both",265,6,"Manual",6,"2-Wheel Drive, Rear",4250,3.42,32.4,"Equipped, not shifted by SIL",0.00755,0.1701,250.864,0.00265,35.3,"Three-way catalyst"
2011,"GM","SRX AWD","Both",265,6,"Semi-Automatic",6,"All Wheel Drive",4750,3.39,28.9,"Not eqipped",0.01316,0.17296,284.409,0.00947,31.3,"Three-way catalyst"
2011,"GM","CTS","Car",300,6,"Manual",6,"2-Wheel Drive, Rear",4250,3.42,25.7,"Equipped, not shifted by SIL",0.01557,0.17564,255.67,0.00656,35.6,"Three-way catalyst"
2011,"GM","EQUINOX FWD","Both",182,4,"Automatic",6,"2-Wheel Drive, Front",4000,3.23,29.3,"Not eqipped",0.00275,0.18273,197.151,0.00755,45.2,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD XFE","Truck",315,8,"Automatic",6,"2-Wheel Drive, Rear",5250,3.08,23.4,"Not eqipped",0.01402,0.18559,293.193,0.0059,30.4,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD XFE","Truck",315,8,"Automatic",6,"2-Wheel Drive, Rear",5250,3.08,22.4,"Not eqipped",0.01402,0.18559,293.193,0.0059,30.4,"Three-way catalyst"
2011,"GM","C15 SIERRA 2WD XFE","Truck",315,8,"Automatic",6,"2-Wheel Drive, Rear",5250,3.08,22.4,"Not eqipped",0.01402,0.18559,293.193,0.0059,30.4,"Three-way catalyst"
2011,"GM","C15 SIERRA 2WD XFE","Truck",315,8,"Automatic",6,"2-Wheel Drive, Rear",5250,3.08,23.4,"Not eqipped",0.01402,0.18559,293.193,0.0059,30.4,"Three-way catalyst"
2011,"GM","H1500 EXPRESS AWD PASS","Truck",301,8,"Automatic",4,"All Wheel Drive",6000,3.73,29.6,"Not eqipped",0.00666,0.1914,388.161,0.00468,22.9,"Three-way catalyst"
2011,"GM","G1500 EXPRESS 2WD CARGO","Truck",301,8,"Automatic",4,"2-Wheel Drive, Rear",5500,3.42,27.2,"Not eqipped",0.00948,0.1918,372.231,0.00999,24.3,"Three-way catalyst"
2011,"GM","EQUINOX AWD","Both",182,4,"Automatic",6,"All Wheel Drive",4250,3.53,32,"Not eqipped",0.00982,0.19453,218.896,0.00145,40.5,"Three-way catalyst"
2011,"GM","CORVETTE","Car",420,8,"Semi-Automatic",6,"2-Wheel Drive, Rear",3625,2.56,22.1,"Not eqipped",0.01183,0.19487,257.562,0.00428,34.5,"Three-way catalyst"
2011,"GM","CORVETTE","Car",420,8,"Semi-Automatic",6,"2-Wheel Drive, Rear",3625,2.56,22.1,"Not eqipped",0.00812,0.19745,259.905,0.00219,34.2,"Three-way catalyst"
2011,"GM","6NL26","Both",300,6,"Semi-Automatic",6,"All Wheel Drive",5000,3.75,29.5,"Not eqipped",0.01284,0.20748,291.817,0.00209,30.3,"Three-way catalyst"
2011,"GM","SRX AWD","Truck",300,6,"Semi-Automatic",6,"All Wheel Drive",5000,3.75,29.5,"Not eqipped",0.01284,0.20748,291.817,0.00209,30.3,"Three-way catalyst"
2011,"GM","SRX AWD","Truck",300,6,"Semi-Automatic",6,"All Wheel Drive",5000,3.75,29.5,"Not eqipped",0.01284,0.20748,291.817,0.00209,30.3,"Three-way catalyst"
2011,"GM","CTS","Both",265,6,"Semi-Automatic",6,"2-Wheel Drive, Rear",4250,3.23,27.5,"Not eqipped",0.02006,0.20863,231.041,0.00394,38.3,"Three-way catalyst"
2011,"GM","CTS AWD","Both",265,6,"Semi-Automatic",6,"All Wheel Drive",4500,3.23,27.3,"Not eqipped",0.02006,0.20863,231.041,0.00394,36.2,"Three-way catalyst"
2011,"GM","C1500 TAHOE 2WD HYBRID","Truck",332,8,"Continuously Variable",1,"2-Wheel Drive, Rear",6000,3.08,25,"Not eqipped",0.0043799,0.222366,271.3,0.0040283,32.8,"Three-way catalyst"
2011,"GM","K1500 TAHOE 4WD HYBRID","Truck",332,8,"Continuously Variable",1,"4-Wheel Drive",6000,3.08,25,"Not eqipped",0.0043799,0.222366,271.3,0.0040283,32.5,"Three-way catalyst"
2011,"GM","6KJ69","Car",275,8,"Automatic",4,"2-Wheel Drive, Front",6500,3.11,26.1,"Not eqipped",0.00876,0.22415,368.705,0.0103,24,"Three-way catalyst"
2011,"GM","CG33406","Truck",323,8,"Automatic",6,"2-Wheel Drive, Rear",7000,3.42,27.1,"Not eqipped",0.02121,0.22511,423.417,0.01409,14.8,"Three-way catalyst"
2011,"GM","K1500 YUKON XL AWD","Truck",403,8,"Automatic",6,"All Wheel Drive",6500,3.42,24.9,"Not eqipped",0.0053,0.22698,344.09,0.00039,18.1,"Three-way catalyst"
2011,"GM","G1500 EXPRESS 2WD PASS","Truck",301,8,"Automatic",4,"2-Wheel Drive, Rear",6000,3.73,29.6,"Not eqipped",0.010462,0.259305,318.2073,0.012539,23.3,"Three-way catalyst"
2011,"GM","H1500 EXPRESS AWD CARGO","Truck",301,8,"Automatic",4,"All Wheel Drive",5500,3.73,29.6,"Not eqipped",0.010462,0.259305,318.2073,0.012539,27.9,"Three-way catalyst"
2011,"GM","G3500 EXPRESS 2WD PASS MDPV","Truck",323,8,"Automatic",6,"2-Wheel Drive, Rear",7000,3.42,26,"Not eqipped",0.01998,0.26553,393.437,0.00162,15.9,"Three-way catalyst"
2011,"GM","CTS","Both",265,6,"Manual",6,"2-Wheel Drive, Rear",4250,3.42,32.4,"Equipped, shifted by SIL",0.01941,0.268184,236.4924,0.004583,37.6,"Three-way catalyst"
2011,"GM","COLORADO CAB CHASSIS INC 2WD","Truck",245,5,"Automatic",4,"2-Wheel Drive, Rear",4500,3.73,30.3,"Not eqipped",0.00921,0.2758,302.376,0.00062,27.7,"Three-way catalyst"
2011,"GM","COLORADO CREW CAB 4WD","Truck",245,5,"Automatic",4,"4-Wheel Drive",4500,3.73,28.4,"Not eqipped",0.00921,0.2758,302.376,0.00062,29.8,"Three-way catalyst"
2011,"GM","CAMARO","Car",420,8,"Semi-Automatic",6,"2-Wheel Drive, Rear",4250,3.27,26.5,"Not eqipped",0.01265,0.277,251.858,0.01584,35.2,"Three-way catalyst"
2011,"GM","REGAL","Car",220,4,"Manual",6,"2-Wheel Drive, Front",4000,3.76,29.6,"Not eqipped",0.004,0.28,186.321,0.007,44.7,"Three-way catalyst"
2011,"GM","EQUINOX AWD","Both",182,4,"Automatic",6,"All Wheel Drive",4250,3.53,32,"Not eqipped",0.013,0.2938,221.515,0.00088,39.9,"Three-way catalyst"
2011,"GM","CRUZE ECO","Car",140,4,"Semi-Automatic",6,"2-Wheel Drive, Front",3375,3.87,38.5,"Not eqipped",0.0061738,0.311303,164.098,0.0019904,54,"Three-way catalyst"
2011,"GM","ESCALADE 2WD","Truck",403,8,"Automatic",6,"2-Wheel Drive, Rear",6000,3.42,24.7,"Not eqipped",0.00822,0.31623,325.94,0.00444,20.7,"Three-way catalyst"
2011,"GM","ESCALADE AWD","Truck",403,8,"Automatic",6,"All Wheel Drive",6000,3.42,24.7,"Not eqipped",0.00822,0.31623,325.94,0.00444,20,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD","Truck",320,8,"Automatic",6,"2-Wheel Drive, Rear",5500,3.42,26,"Not eqipped",0.00883,0.31654,306.927,0.00713,29,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",320,8,"Automatic",6,"4-Wheel Drive",5500,3.42,25.2,"Not eqipped",0.00883,0.31654,306.927,0.00713,29,"Three-way catalyst"
2011,"GM","K1500 TAHOE 4WD","Truck",320,8,"Automatic",6,"4-Wheel Drive",6000,3.42,25,"Not eqipped",0.00883,0.31654,306.927,0.00713,29,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD","Truck",295,8,"Automatic",4,"2-Wheel Drive, Rear",5000,3.23,25.7,"Not eqipped",0.015856,0.326994,352.9183,0.000412,26.4,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD","Truck",295,8,"Automatic",4,"2-Wheel Drive, Rear",5000,3.23,25.7,"Not eqipped",0.015856,0.326994,352.9183,0.000412,26.4,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD","Truck",295,8,"Automatic",4,"2-Wheel Drive, Rear",5500,3.23,25.7,"Not eqipped",0.015856,0.326994,352.9183,0.000412,25.9,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD","Truck",295,8,"Automatic",4,"2-Wheel Drive, Rear",5500,3.23,25.7,"Not eqipped",0.015856,0.326994,352.9183,0.000412,25.9,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",295,8,"Automatic",4,"4-Wheel Drive",5250,3.42,26,"Not eqipped",0.015856,0.326994,352.9183,0.000412,24.6,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",295,8,"Automatic",4,"4-Wheel Drive",5250,3.42,26,"Not eqipped",0.015856,0.326994,352.9183,0.000412,24.6,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",295,8,"Automatic",4,"4-Wheel Drive",5500,3.42,26,"Not eqipped",0.015856,0.326994,352.9183,0.000412,24.2,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",295,8,"Automatic",4,"4-Wheel Drive",5500,3.42,26,"Not eqipped",0.015856,0.326994,352.9183,0.000412,24.2,"Three-way catalyst"
2011,"GM","COLORADO 2WD","Truck",245,5,"Automatic",4,"2-Wheel Drive, Rear",3750,3.73,32.5,"Not eqipped",0.01161,0.3274,280.737,0.00141,32.1,"Three-way catalyst"
2011,"GM","COLORADO 4WD","Truck",245,5,"Automatic",4,"4-Wheel Drive",3875,3.73,30.3,"Not eqipped",0.01161,0.3274,280.737,0.00141,31.7,"Three-way catalyst"
2011,"GM","COLORADO CREW CAB 2WD","Truck",245,5,"Automatic",4,"2-Wheel Drive, Rear",4000,3.73,32.5,"Not eqipped",0.01161,0.3274,280.737,0.00141,31.6,"Three-way catalyst"
2011,"GM","SRX AWD","Truck",300,6,"Semi-Automatic",6,"All Wheel Drive",5000,3.75,29.5,"Not eqipped",0.008206,0.32853,294.1946,0.002775,30.2,"Three-way catalyst"
2011,"GM","SRX AWD","Truck",300,6,"Semi-Automatic",6,"All Wheel Drive",5000,3.75,29.5,"Not eqipped",0.008206,0.32853,294.1946,0.002775,30.2,"Three-way catalyst"
2011,"GM","4GB69","Both",182,4,"Semi-Automatic",6,"2-Wheel Drive, Front",4000,3.23,31.5,"Not eqipped",0.0113093,0.336936,212.5592956,0.0098764,42.5,"Three-way catalyst"
2011,"GM","LACROSSE","Both",182,4,"Semi-Automatic",6,"2-Wheel Drive, Front",4000,3.23,31.5,"Not eqipped",0.0113093,0.336936,212.5592956,0.0098764,42,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD","Truck",320,8,"Automatic",6,"2-Wheel Drive, Rear",5250,3.42,26,"Not eqipped",0.0086,0.34044,302.701,0.01158,29.4,"Three-way catalyst"
2011,"GM","C1500 TAHOE 2WD","Truck",320,8,"Automatic",6,"2-Wheel Drive, Rear",6000,3.08,22.5,"Not eqipped",0.0086,0.34044,302.701,0.01158,29.4,"Three-way catalyst"
2011,"GM","C1500 TAHOE 2WD","Truck",320,8,"Automatic",6,"2-Wheel Drive, Rear",5500,3.08,24.2,"Not eqipped",0.0086,0.34044,302.701,0.01158,29.4,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",320,8,"Automatic",6,"4-Wheel Drive",5250,3.42,24.9,"Not eqipped",0.0086,0.34044,302.701,0.01158,28.9,"Three-way catalyst"
2011,"GM","REGAL","Car",220,4,"Semi-Automatic",6,"2-Wheel Drive, Front",4000,3.33,29.2,"Not eqipped",0.0012128,0.340486,237.684,0.000866,39.4,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD","Truck",195,6,"Automatic",4,"2-Wheel Drive, Rear",4750,3.23,25.7,"Not eqipped",0.00622,0.34261,333.555,0.0079,28.1,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD","Truck",195,6,"Automatic",4,"2-Wheel Drive, Rear",5000,3.23,25.7,"Not eqipped",0.00622,0.34261,333.555,0.0079,27.5,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD","Truck",403,8,"Automatic",6,"2-Wheel Drive, Rear",5500,3.42,24.7,"Not eqipped",0.00551,0.345777,335.934,0.00073,18.6,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",403,8,"Automatic",6,"All Wheel Drive",5500,3.42,25.2,"Not eqipped",0.00551,0.345777,335.934,0.00073,18.6,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",403,8,"Automatic",6,"4-Wheel Drive",5500,3.42,25.2,"Not eqipped",0.00551,0.345777,335.934,0.00073,18.6,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",403,8,"Automatic",6,"All Wheel Drive",6000,3.73,27.2,"Not eqipped",0.00551,0.345777,335.934,0.00073,17,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",403,8,"Automatic",6,"4-Wheel Drive",6000,3.73,27.2,"Not eqipped",0.00551,0.345777,335.934,0.00073,17,"Three-way catalyst"
2011,"GM","IMPALA","Car",211,6,"Automatic",4,"2-Wheel Drive, Front",3875,2.86,25.9,"Not eqipped",0.03,0.37372,207.905,0.00215,30.3,"Three-way catalyst"
2011,"GM","FUNERAL COACH/HEARSE","Car",275,8,"Automatic",4,"2-Wheel Drive, Front",6000,3.11,26.1,"Not eqipped",0.01228,0.37746,391.543,0.00992,22.7,"Three-way catalyst"
2011,"GM","FUNERAL COACH/HEARSE","Car",275,8,"Automatic",4,"2-Wheel Drive, Front",6000,3.11,26.1,"Not eqipped",0.01228,0.37746,391.543,0.00992,22.7,"Three-way catalyst"
2011,"GM","CORVETTE","Car",505,8,"Manual",6,"2-Wheel Drive, Rear",3500,3.42,21.9,"Not eqipped",0.02211,0.38302,262.969,0.02857,33.5,"Three-way catalyst"
2011,"GM","G2500 EXPRESS 2WD PASS MDPV","Truck",280,8,"Automatic",6,"2-Wheel Drive, Rear",6500,3.42,26,"Not eqipped",0.0188135,0.40125,387.664,0.0211641,22.8,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",295,8,"Automatic",4,"4-Wheel Drive",6000,3.42,26,"Not eqipped",0.01814,0.41127,371.643,0.00219,23.9,"Three-way catalyst"
2011,"GM","VOLT","Car",85,4,"Continuously Variable",1,"2-Wheel Drive, Front",4000,2.16,92.1,"Not eqipped",0.0102683,0.4399892,168.0803047,0.0048618,52.6,"Three-way catalyst"
2011,"GM","CRUZE","Car",140,4,"Automatic",6,"2-Wheel Drive, Front",3375,3.87,38.5,"Not eqipped",0.0090671,0.4630998,179.8427335,0.0015927,49.1,"Three-way catalyst"
2011,"GM","K2500 YUKON XL 4WD","Truck",352,8,"Automatic",6,"4-Wheel Drive",7000,3.73,27.4,"Not eqipped",0.0221009,0.474835,417.563,0.0059453,21.2,"Three-way catalyst"
2011,"GM","CAMARO","Car",420,8,"Semi-Automatic",6,"2-Wheel Drive, Rear",4500,3.27,26.5,"Not eqipped",0.0238,0.488,309,0.0277,29.1,"Three-way catalyst"
2011,"GM","CORVETTE","Car",420,8,"Manual",6,"2-Wheel Drive, Rear",3625,3.42,22.1,"Not eqipped",0.02825,0.50455,247.555,0.00992,35.8,"Three-way catalyst"
2011,"GM","CTS","Car",550,8,"Manual",6,"2-Wheel Drive, Rear",4500,3.73,30.3,"Not eqipped",0.03202,0.50605,340.607,0.01936,26.3,"Three-way catalyst"
2011,"GM","CRUZE ECO","Car",140,4,"Manual",6,"2-Wheel Drive, Front",3250,3.83,30.8,"Equipped, not shifted by SIL",0.0082898,0.5374758,147.787216,0.0077636,59.7,"Three-way catalyst"
2011,"GM","ESCALADE 2WD","Truck",403,8,"Automatic",6,"2-Wheel Drive, Rear",6000,3.42,24.7,"Not eqipped",0.01204,0.5433,323.63,0.00422,28.4,"Three-way catalyst"
2011,"GM","ESCALADE AWD","Truck",403,8,"Automatic",6,"All Wheel Drive",6000,3.42,24.7,"Not eqipped",0.01204,0.5433,323.63,0.00422,27.6,"Three-way catalyst"
2011,"GM","COLORADO CREW CAB 2WD","Truck",300,8,"Automatic",4,"2-Wheel Drive, Rear",4250,3.73,28.4,"Not eqipped",0.06171,0.54812,317.562,0.0018,27.3,"Three-way catalyst"
2011,"GM","COLORADO CREW CAB 4WD","Truck",300,8,"Automatic",4,"4-Wheel Drive",4750,3.42,27.8,"Not eqipped",0.0611,0.567,333,0.00379,26.7,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",195,6,"Automatic",4,"4-Wheel Drive",5000,3.73,28.4,"Not eqipped",0.01735,0.58461,367.241,0.00159,24.2,"Three-way catalyst"
2011,"GM","C2500 SUBURBAN 2WD","Truck",352,8,"Automatic",6,"2-Wheel Drive, Rear",6500,3.73,28.4,"Not eqipped",0.0274817,0.590972,408.091,0.0036639,21.7,"Three-way catalyst"
2011,"GM","LUCERNE","Car",236,6,"Automatic",4,"2-Wheel Drive, Front",4250,2.93,25.9,"Not eqipped",0.00584,0.62401,229.229,0,27.3,"Three-way catalyst"
2011,"GM","LUCERNE","Car",236,6,"Automatic",4,"2-Wheel Drive, Front",4250,2.93,25.9,"Not eqipped",0.00639,0.78148,237.163,0.00033,37.3,"Three-way catalyst"
2011,"GM","MALIBU","Car",250,6,"Semi-Automatic",6,"2-Wheel Drive, Front",3875,2.77,26.4,"Not eqipped",0.05387,0.81052,242.894,0.00919,36.4,"Three-way catalyst"
2011,"GM","CRUZE ECO","Car",140,4,"Semi-Automatic",6,"2-Wheel Drive, Front",3375,3.87,38.5,"Not eqipped",0.0078908,0.818007,163.096,0.0045888,54.1,"Three-way catalyst"
2011,"GM","CG33406","Truck",323,8,"Automatic",6,"2-Wheel Drive, Rear",7000,3.42,27.1,"Not eqipped",0.02106,0.95251,428.602,0.03295,20.6,"Three-way catalyst"
2011,"GM","CORVETTE","Car",620,8,"Manual",6,"2-Wheel Drive, Rear",3625,3.42,29.9,"Not eqipped",0.01336,0.96202,329.618,0.01741,27.1,"Three-way catalyst"
2011,"GM","CORVETTE","Car",620,8,"Manual",6,"2-Wheel Drive, Rear",3625,3.42,29.9,"Not eqipped",0.01336,0.96202,329.618,0.01741,27.1,"Three-way catalyst"
2011,"GM","CTS","Car",550,8,"Semi-Automatic",6,"2-Wheel Drive, Rear",4500,3.23,27.9,"Not eqipped",0.05824,1.07818,348.701,0.01062,25.8,"Three-way catalyst"
2011,"GM","C15 SILVERADO 2WD","Truck",403,8,"Automatic",6,"2-Wheel Drive, Rear",5500,3.42,24.7,"Not eqipped",0.0232343,1.219,354.292,0.0134859,25,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",403,8,"Automatic",6,"All Wheel Drive",5500,3.42,25.2,"Not eqipped",0.0232343,1.219,354.292,0.0134859,24.9,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",403,8,"Automatic",6,"4-Wheel Drive",5500,3.42,25.2,"Not eqipped",0.0232343,1.219,354.292,0.0134859,24.9,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",403,8,"Automatic",6,"All Wheel Drive",6000,3.73,27.2,"Not eqipped",0.0232343,1.219,354.292,0.0134859,22.8,"Three-way catalyst"
2011,"GM","K15 SILVERADO 4WD","Truck",403,8,"Automatic",6,"4-Wheel Drive",6000,3.73,27.2,"Not eqipped",0.0232343,1.219,354.292,0.0134859,22.8,"Three-way catalyst"
2011,"GM","IMPALA","Car",211,6,"Automatic",4,"2-Wheel Drive, Front",3875,2.86,25.9,"Not eqipped",0.05957,1.38736,212.97,0.00643,41.2,"Three-way catalyst"
2011,"GM","IMPALA","Car",240,6,"Automatic",4,"2-Wheel Drive, Front",4000,3.29,29.8,"Not eqipped",0.12206,1.48517,259.886,0.00406,33.8,"Three-way catalyst"
2011,"GM","IMPALA","Car",240,6,"Automatic",4,"2-Wheel Drive, Front",4000,3.29,29.8,"Not eqipped",0.08479,1.7304,251.215,0.00416,24.7,"Three-way catalyst"
2011,"GM","G3500 EXPRESS 2WD PASS MDPV","Truck",323,8,"Automatic",6,"2-Wheel Drive, Rear",7000,3.42,26,"Not eqipped",0.0345158,1.99919,409.474,0.0321378,21.5,"Three-way catalyst"
2011,"GM","G2500 EXPRESS 2WD PASS MDPV","Truck",323,8,"Automatic",6,"2-Wheel Drive, Rear",6500,3.42,26,"Not eqipped",0.0430042,2.16998,404.868,0.0234576,21.8,"Three-way catalyst"
2011,"Honda","ACCORD EX/EX-L SEDAN","Car",271,6,"Automatic",5,"2-Wheel Drive, Front",3875,4.31,31.2,"Not eqipped",0.00172,0,207.75,0.0037,42.6,
2011,"Honda","ACCORD EX-L COUPE","Car",271,6,"Manual",6,"2-Wheel Drive, Front",3750,3.55,35.9,"Not eqipped",0.00113,0.001,242.14,0.0038,36.6,
2011,"Honda","TL 2WD","Car",280,,"Semi-Automatic",5,"2-Wheel Drive, Front",4000,4.31,27.7,"Not eqipped",0.00217,0.002,241.44,0.0034,36.8,
2011,"Honda","ACCORD CROSSTOUR 2WD EX-L","Car",271,6,"Automatic",5,"2-Wheel Drive, Front",4250,4.53,34,"Not eqipped",0.00222,0.004,232.43,0.004,38.3,
